"Code","Symbol","Industry","Board"
"054150.KQ","Ener Life","Unknown","KOSDAQ"
"082390.KQ","PLA","Unknown","KOSDAQ"
"031330.KQ","SAMT","Unknown","KOSDAQ"
"037230.KQ","HKPAK","Unknown","KOSDAQ"
"045760.KQ","045760.KQ","Unknown","Unknown"
"033880.KQ","Grandport","Unknown","KOSDAQ"
"017250.KQ","Interm","Unknown","KOSDAQ"
"041550.KQ","CERATECH","Unknown","KOSDAQ"
"054170.KQ","ENBIGS","Unknown","KOSDAQ"
"049470.KQ","SG Advantech","Unknown","KOSDAQ"
"080440.KQ","M.A.T","Unknown","KOSDAQ"
"060750.KQ","Jcom","Unknown","KOSDAQ"
"045290.KQ","JeKang Holdings","Unknown","KOSDAQ"
"065170.KQ","NRD","Unknown","KOSDAQ"
"035900.KQ","J.Tune","Unknown","KOSDAQ"
"011080.KQ","Woosung I&C","Unknown","KOSDAQ"
"078670.KQ","ARGUS","Unknown","KOSDAQ"
"066130.KQ","HAATZ","Unknown","KOSDAQ"
"038830.KQ","KMS","Unknown","KOSDAQ"
"033630.KQ","SK broadband","Unknown","KOSDAQ"
"043590.KQ","CLOVER","Unknown","KOSDAQ"
"023440.KQ","JeilSteel","Unknown","KOSDAQ"
"016140.KQ","SeojooTour","Unknown","KOSDAQ"
"054670.KQ","DHNP","Unknown","KOSDAQ"
"046440.KQ","Mobilians","Unknown","KOSDAQ"
"033640.KQ","NEPES","Unknown","KOSDAQ"
"013810.KQ","Speco","Unknown","KOSDAQ"
"058420.KQ","CelrunSN","Unknown","KOSDAQ"
"049690.KQ","FORHUMAN","Unknown","KOSDAQ"
"078890.KQ","KAON Media","Unknown","KOSDAQ"
"071530.KQ","VODUSTM","Unknown","KOSDAQ"
"035450.KQ","NEXT CODE","Unknown","KOSDAQ"
"018310.KQ","Samokpico","Unknown","KOSDAQ"
"057680.KQ","Omnitel","Unknown","KOSDAQ"
"066310.KQ","QSI","Unknown","KOSDAQ"
"036000.KQ","WestechKorea","Unknown","KOSDAQ"
"061050.KQ","EURASIA R&T","Unknown","KOSDAQ"
"013720.KQ","CheongboInd","Unknown","KOSDAQ"
"015200.KQ","SungWonPipe","Unknown","KOSDAQ"
"013450.KQ","CHEMEX","Unknown","KOSDAQ"
"038690.KQ","ACE ELEC","Unknown","KOSDAQ"
"078860.KQ","POINT-I","Unknown","KOSDAQ"
"018680.KQ","SEOUL PHARMA","Unknown","KOSDAQ"
"021650.KQ","CUBIC KOREA","Unknown","KOSDAQ"
"073540.KQ","FRTEK","Unknown","KOSDAQ"
"044180.KQ","DAEWOO SOLAR","Unknown","KOSDAQ"
"017510.KQ","SemyungElec","Unknown","KOSDAQ"
"036690.KQ","COMMAX","Unknown","KOSDAQ"
"061460.KQ","Hanjin P&C","Unknown","KOSDAQ"
"009730.KQ","Dongshin SNT","Unknown","KOSDAQ"
"068930.KQ","Digital DS","Unknown","KOSDAQ"
"049430.KQ","KOMELON","Unknown","KOSDAQ"
"053060.KQ","SAE DONG","Unknown","KOSDAQ"
"005290.KQ","DONGJIN","Unknown","KOSDAQ"
"033160.KQ","MKElectron","Unknown","KOSDAQ"
"064760.KQ","TCK","Unknown","KOSDAQ"
"019990.KQ","MORGAN","Unknown","KOSDAQ"
"095660.KQ","NeoWiz Games","Unknown","KOSDAQ"
"015750.KQ","SW HITECH","Unknown","KOSDAQ"
"039010.KQ","HYUNDAI TEL","Unknown","KOSDAQ"
"014570.KQ","KOREAN DRUG","Unknown","KOSDAQ"
"049520.KQ","UIL","Unknown","KOSDAQ"
"031440.KQ","SF","Unknown","KOSDAQ"
"054090.KQ","SAMJIN LND","Unknown","KOSDAQ"
"079000.KQ","WATOS COREA","Unknown","KOSDAQ"
"039060.KQ","inBioNET","Unknown","KOSDAQ"
"051390.KQ","YWTC","Unknown","KOSDAQ"
"089480.KQ","PSM","Unknown","KOSDAQ"
"038060.KQ","LUMENS","Unknown","KOSDAQ"
"013990.KQ","AGABANG&CO","Unknown","KOSDAQ"
"052640.KQ","GENESIS","Unknown","KOSDAQ"
"066110.KQ","BAIKSAN OPC","Unknown","KOSDAQ"
"034510.KQ","MIC","Unknown","KOSDAQ"
"080160.KQ","MODETOUR","Unknown","KOSDAQ"
"051160.KQ","GAEASOFT","Unknown","KOSDAQ"
"048460.KQ","ACCURIS","Unknown","KOSDAQ"
"066790.KQ","CCS","Unknown","KOSDAQ"
"045060.KQ","OKONG Corp.","Unknown","KOSDAQ"
"021045.KQ","MIJU MATE(1P)","Unknown","KOSDAQ"
"011320.KQ","UNICK","Unknown","KOSDAQ"
"011040.KQ","KDPharm","Unknown","KOSDAQ"
"067160.KQ","NOWCOM","Unknown","KOSDAQ"
"036890.KQ","JINSUNG","Unknown","KOSDAQ"
"083640.KQ","Win4Net","Unknown","KOSDAQ"
"094480.KQ","VAROVISION","Unknown","KOSDAQ"
"039850.KQ","PHAROS E&I Co.Lt","Unknown","KOSDAQ"
"038010.KQ","JEIL TECHNOS","Unknown","KOSDAQ"
"053320.KQ","TeraResource","Unknown","KOSDAQ"
"038720.KQ","EGS","Unknown","KOSDAQ"
"054930.KQ","Yooshin","Unknown","KOSDAQ"
"036710.KQ","SIMMTECH","Unknown","KOSDAQ"
"054650.KQ","NewGen BIT","Unknown","KOSDAQ"
"033540.KQ","PARATEC","Unknown","KOSDAQ"
"000440.KQ","JA Enervis","Unknown","KOSDAQ"
"052670.KQ","CHEIL BIO","Unknown","KOSDAQ"
"054800.KQ","IDIS","Unknown","KOSDAQ"
"050090.KQ","PDE","Unknown","KOSDAQ"
"055250.KQ","DAHUI","Unknown","KOSDAQ"
"036640.KQ","HRS","Unknown","KOSDAQ"
"086520.KQ","ECOPRO","Unknown","KOSDAQ"
"013780.KQ","ACQUTEK S&T","Unknown","KOSDAQ"
"033280.KQ","NetSecureTec","Unknown","KOSDAQ"
"021320.KQ","KCC","Unknown","KOSDAQ"
"005710.KQ","Daewonsanup","Unknown","KOSDAQ"
"067310.KQ","Hana Micron","Unknown","KOSDAQ"
"053980.KQ","JAIEL IT","Unknown","KOSDAQ"
"033725.KQ","Blue Stone(1P)","Unknown","KOSDAQ"
"033330.KQ","033330.KQ","Unknown","Unknown"
"019120.KQ","KyungYoon","Unknown","KOSDAQ"
"053330.KQ","SEJI","Unknown","KOSDAQ"
"060280.KQ","CUREXO","Unknown","KOSDAQ"
"027710.KQ","DODRAMB&F","Unknown","KOSDAQ"
"026150.KQ","TSConstruct","Unknown","KOSDAQ"
"045050.KQ","CURIOUS","Unknown","KOSDAQ"
"041030.KQ","Iroonet","Unknown","KOSDAQ"
"002290.KQ","SamilEnt","Unknown","KOSDAQ"
"044340.KQ","WINIX","Unknown","KOSDAQ"
"055970.KQ","055970.KQ","Unknown","Unknown"
"045260.KQ","Enerland Co.","Unknown","KOSDAQ"
"049630.KQ","JAEYOUNG","Unknown","KOSDAQ"
"040160.KQ","NURI Telecom","Unknown","KOSDAQ"
"041830.KQ","Biospace","Unknown","KOSDAQ"
"054220.KQ","VitzroSys","Unknown","KOSDAQ"
"086060.KQ","GeneBioTech","Unknown","KOSDAQ"
"052650.KQ","JATY","Unknown","KOSDAQ"
"052210.KQ","Corecess","Unknown","KOSDAQ"
"013030.KQ","HY-LOKCO","Unknown","KOSDAQ"
"049550.KQ","InkTec","Unknown","KOSDAQ"
"054630.KQ","ADChips","Unknown","KOSDAQ"
"072520.KQ","TYE","Unknown","KOSDAQ"
"023670.KQ","BNR EnterpriseIn","Unknown","KOSDAQ"
"053040.KQ","MIJU C&I","Unknown","KOSDAQ"
"007640.KQ","HK.S.BANK","Unknown","KOSDAQ"
"039840.KQ","DIO","Unknown","KOSDAQ"
"056000.KQ","COWON","Unknown","KOSDAQ"
"017160.KQ","Kosf","Unknown","KOSDAQ"
"052190.KQ","SOFTMAX","Unknown","KOSDAQ"
"034660.KQ","GENEXEL","Unknown","KOSDAQ"
"023020.KQ","TY MAGIC","Unknown","KOSDAQ"
"052880.KQ","Q&S","Unknown","KOSDAQ"
"035480.KQ","HDT","Unknown","KOSDAQ"
"054780.KQ","KEYEAST","Unknown","KOSDAQ"
"086200.KQ","CNB","Unknown","KOSDAQ"
"024840.KQ","msc","Unknown","KOSDAQ"
"060370.KQ","KT Submarine","Unknown","KOSDAQ"
"037440.KQ","HEERIM","Unknown","KOSDAQ"
"006910.KQ","BOSUNG POWER","Unknown","KOSDAQ"
"041910.KQ","ESTECHPHARMA","Unknown","KOSDAQ"
"034830.KQ","KOREIT","Unknown","KOSDAQ"
"036630.KQ","ONSE TELECOM","Unknown","KOSDAQ"
"031390.KQ","INNOCELL","Unknown","KOSDAQ"
"083650.KQ","BUMWOO ENG","Unknown","KOSDAQ"
"065500.KQ","DJI","Unknown","KOSDAQ"
"037700.KQ","TOZAI Holdings","Unknown","KOSDAQ"
"043610.KQ","KTF Music","Unknown","KOSDAQ"
"017010.KQ","OVAL KOREA","Unknown","KOSDAQ"
"020710.KQ","SIGONG TECH","Unknown","KOSDAQ"
"036270.KQ","Hecenat","Unknown","KOSDAQ"
"089240.KQ","Monosolar","Unknown","KOSDAQ"
"078600.KQ","DAEJOO","Unknown","KOSDAQ"
"032980.KQ","Polyvision","Unknown","KOSDAQ"
"079870.KQ","SANYANG","Unknown","KOSDAQ"
"002670.KQ","MijuSteel","Unknown","KOSDAQ"
"024880.KQ","KPF","Unknown","KOSDAQ"
"039860.KQ","NanoenTek","Unknown","KOSDAQ"
"014970.KQ","Samryoong","Unknown","KOSDAQ"
"073640.KQ","SAM WON TECH","Unknown","KOSDAQ"
"003310.KQ","Daejoo","Unknown","KOSDAQ"
"023770.KQ","YNK KOREA","Unknown","KOSDAQ"
"040020.KQ","SARACOM","Unknown","KOSDAQ"
"036360.KQ","3SOFT","Unknown","KOSDAQ"
"045300.KQ","SUNGWOOTECH","Unknown","KOSDAQ"
"039290.KQ","InfoBank","Unknown","KOSDAQ"
"067280.KQ","Credu","Unknown","KOSDAQ"
"067080.KQ","DH PHARM","Unknown","KOSDAQ"
"058610.KQ","SPG","Unknown","KOSDAQ"
"043710.KQ","DASTEK","Unknown","KOSDAQ"
"041310.KQ","Mobilink","Unknown","KOSDAQ"
"053270.KQ","G.Y.TECH","Unknown","KOSDAQ"
"024800.KQ","YOOSUNG T&S","Unknown","KOSDAQ"
"046140.KQ","SBSi","Unknown","KOSDAQ"
"054180.KQ","MEGABION","Unknown","KOSDAQ"
"054620.KQ","KORNIC","Unknown","KOSDAQ"
"043260.KQ","SUNGHO","Unknown","KOSDAQ"
"048470.KQ","DAESCO","Unknown","KOSDAQ"
"032040.KQ","SinCheon","Unknown","KOSDAQ"
"007150.KQ","DongyangTele","Unknown","KOSDAQ"
"016100.KQ","SANSUNG P&C","Unknown","KOSDAQ"
"006920.KQ","Mohenz","Unknown","KOSDAQ"
"009520.KQ","SAMJUNGP&A","Unknown","KOSDAQ"
"010670.KQ","NanoTronix","Unknown","KOSDAQ"
"085660.KQ","DIOSTECH","Unknown","KOSDAQ"
"075970.KQ","DONGKUK R&S","Unknown","KOSDAQ"
"039980.KQ","LEENOS","Unknown","KOSDAQ"
"034600.KQ","Gloworks","Unknown","KOSDAQ"
"029480.KQ","KDC","Unknown","KOSDAQ"
"025770.KQ","KICC","Unknown","KOSDAQ"
"035500.KQ","PAXMEDU Co.Ltd.","Unknown","KOSDAQ"
"025550.KQ","HanSun","Unknown","KOSDAQ"
"032380.KQ","HandySoft","Unknown","KOSDAQ"
"073130.KQ","Insprit","Unknown","KOSDAQ"
"032190.KQ","DAOU DATA","Unknown","KOSDAQ"
"051500.KQ","CJ FW","Unknown","KOSDAQ"
"063280.KQ","Cyberpass","Unknown","KOSDAQ"
"048640.KQ","M&FC","Unknown","KOSDAQ"
"068150.KQ","NTPIA","Unknown","KOSDAQ"
"046840.KQ","FreeTravel","Unknown","KOSDAQ"
"039350.KQ","HepaHope","Unknown","KOSDAQ"
"032790.KQ","S-INFO TECH","Unknown","KOSDAQ"
"078150.KQ","NCB Networks","Unknown","KOSDAQ"
"079560.KQ","MOGEM","Unknown","KOSDAQ"
"065570.KQ","Samyung ENC","Unknown","KOSDAQ"
"009300.KQ","Sam-A Pharm.","Unknown","KOSDAQ"
"053440.KQ","SUNGWOO MOLD","Unknown","KOSDAQ"
"066930.KQ","SD","Unknown","KOSDAQ"
"066340.KQ","KSR","Unknown","KOSDAQ"
"045390.KQ","DAEATI","Unknown","KOSDAQ"
"036560.KQ","YPPC","Unknown","KOSDAQ"
"067170.KQ","Autech","Unknown","KOSDAQ"
"074000.KQ","MTEKVISION","Unknown","KOSDAQ"
"053110.KQ","SORIBADA","Unknown","KOSDAQ"
"056010.KQ","DC","Unknown","KOSDAQ"
"078780.KQ","IDS","Unknown","KOSDAQ"
"091700.KQ","PARTRON","Unknown","KOSDAQ"
"033190.KQ","Polchem","Unknown","KOSDAQ"
"080010.KQ","eSANG","Unknown","KOSDAQ"
"035830.KQ","MECCA FORUM","Unknown","KOSDAQ"
"050540.KQ","MPC","Unknown","KOSDAQ"
"060230.KQ","HOLLYS ENT","Unknown","KOSDAQ"
"088960.KQ","H&T","Unknown","KOSDAQ"
"058370.KQ","GEECOINC","Unknown","KOSDAQ"
"019430.KQ","NIC","Unknown","KOSDAQ"
"048140.KQ","TGE","Unknown","KOSDAQ"
"037350.KQ","SUNGDO ENG","Unknown","KOSDAQ"
"078940.KQ","MIJU RAIL","Unknown","KOSDAQ"
"016040.KQ","DSP","Unknown","KOSDAQ"
"030530.KQ","Atto","Unknown","KOSDAQ"
"030350.KQ","WIGO","Unknown","KOSDAQ"
"052350.KQ","CoreBrid","Unknown","KOSDAQ"
"036540.KQ","STS S&T","Unknown","KOSDAQ"
"025880.KQ","KC FEED","Unknown","KOSDAQ"
"084990.KQ","ViroMed","Unknown","KOSDAQ"
"047730.KQ","NETWAVE","Unknown","KOSDAQ"
"042600.KQ","SERONICS","Unknown","KOSDAQ"
"026960.KQ","Dongsuh","Unknown","KOSDAQ"
"054010.KQ","UBTRON","Unknown","KOSDAQ"
"053290.KQ","Neungyule","Unknown","KOSDAQ"
"044370.KQ","044370.KQ","Unknown","Unknown"
"031800.KQ","ST&I","Unknown","KOSDAQ"
"052330.KQ","KORTEK","Unknown","KOSDAQ"
"032940.KQ","WonIk","Unknown","KOSDAQ"
"083450.KQ","GST","Unknown","KOSDAQ"
"066350.KQ","TSM","Unknown","KOSDAQ"
"068760.KQ","Codinus","Unknown","KOSDAQ"
"025270.KQ","BusanTextile","Unknown","KOSDAQ"
"086830.KQ","ShinYang","Unknown","KOSDAQ"
"020070.KQ","EVERRES","Unknown","KOSDAQ"
"036850.KQ","Knowledge*on","Unknown","KOSDAQ"
"056190.KQ","SFA","Unknown","KOSDAQ"
"056730.KQ","Tellord","Unknown","KOSDAQ"
"038950.KQ","FINEDIGITAL","Unknown","KOSDAQ"
"052260.KQ","Bioland","Unknown","KOSDAQ"
"048270.KQ","FONET","Unknown","KOSDAQ"
"043890.KQ","T-HANVIT","Unknown","KOSDAQ"
"048770.KQ","TPC","Unknown","KOSDAQ"
"027830.KQ","BiNEXT Capital","Unknown","KOSDAQ"
"045400.KQ","EROM Tech","Unknown","KOSDAQ"
"005670.KQ","FOODWELL","Unknown","KOSDAQ"
"039030.KQ","EO Technics","Unknown","KOSDAQ"
"045970.KQ","BSE Holdings","Unknown","KOSDAQ"
"061140.KQ","LNP","Unknown","KOSDAQ"
"089790.KQ","JT Corp.","Unknown","KOSDAQ"
"018120.KQ","JrDistiller","Unknown","KOSDAQ"
"014470.KQ","BUBANG TECH.","Unknown","KOSDAQ"
"012340.KQ","NUINTEK","Unknown","KOSDAQ"
"032080.KQ","AZTECHWB","Unknown","KOSDAQ"
"036660.KQ","Plus Profit","Unknown","KOSDAQ"
"033100.KQ","CheryongInd","Unknown","KOSDAQ"
"082210.KQ","HAVIT","Unknown","KOSDAQ"
"037330.KQ","INZI DISPLAY","Unknown","KOSDAQ"
"077280.KQ","DAWIN","Unknown","KOSDAQ"
"060570.KQ","Reigncom","Unknown","KOSDAQ"
"038120.KQ","rinocell","Unknown","KOSDAQ"
"060590.KQ","CTC BIO","Unknown","KOSDAQ"
"046940.KQ","Huram R&C","Unknown","KOSDAQ"
"006050.KQ","KUKYOUNGG&M","Unknown","KOSDAQ"
"048550.KQ","BT&I","Unknown","KOSDAQ"
"037150.KQ","CJ Internet","Unknown","KOSDAQ"
"048870.KQ","Core Logic","Unknown","KOSDAQ"
"041510.KQ","S.M.","Unknown","KOSDAQ"
"049950.KQ","meerecompany","Unknown","KOSDAQ"
"028305.KQ","INNO GDN(1P)","Unknown","KOSDAQ"
"080220.KQ","EMLSI","Unknown","KOSDAQ"
"030270.KQ","KaHee","Unknown","KOSDAQ"
"036620.KQ","VirtualTek","Unknown","KOSDAQ"
"083930.KQ","AVACO","Unknown","KOSDAQ"
"036920.KQ","NEC","Unknown","KOSDAQ"
"072870.KQ","megastudy","Unknown","KOSDAQ"
"084370.KQ","Eugenetech","Unknown","KOSDAQ"
"064820.KQ","CAPEind","Unknown","KOSDAQ"
"033920.KQ","Muhak","Unknown","KOSDAQ"
"032680.KQ","BTCKorea","Unknown","KOSDAQ"
"051360.KQ","TOVIS","Unknown","KOSDAQ"
"041140.KQ","GAMEHI","Unknown","KOSDAQ"
"004790.KQ","KiryungElec","Unknown","KOSDAQ"
"041960.KQ","KOMIPHARM","Unknown","KOSDAQ"
"033850.KQ","AIMEKA","Unknown","KOSDAQ"
"093380.KQ","PUNGKANG","Unknown","KOSDAQ"
"006580.KQ","DaeyangPaper","Unknown","KOSDAQ"
"035200.KQ","PLUMB FAST","Unknown","KOSDAQ"
"038540.KQ","TexcelNetCom","Unknown","KOSDAQ"
"017480.KQ","SAMSCO","Unknown","KOSDAQ"
"028080.KQ","Humax","Unknown","KOSDAQ"
"030420.KQ","Manine Media co.","Unknown","Unknown"
"067900.KQ","Y-ENTEC","Unknown","KOSDAQ"
"072470.KQ","WOORY","Unknown","KOSDAQ"
"033110.KQ","ED","Unknown","KOSDAQ"
"012860.KQ","Shinchang","Unknown","KOSDAQ"
"065130.KQ","TOP ENG","Unknown","KOSDAQ"
"052970.KQ","Olive9","Unknown","KOSDAQ"
"036170.KQ","CTL","Unknown","KOSDAQ"
"083660.KQ","G.T","Unknown","KOSDAQ"
"008340.KQ","KORES","Unknown","KOSDAQ"
"067290.KQ","CRHC","Unknown","KOSDAQ"
"044960.KQ","EAGLE VET","Unknown","KOSDAQ"
"008370.KQ","Wonpoong","Unknown","KOSDAQ"
"079650.KQ","Seosan","Unknown","KOSDAQ"
"060540.KQ","SAT","Unknown","KOSDAQ"
"023760.KQ","HKCapital","Unknown","KOSDAQ"
"037630.KQ","SBM","Unknown","KOSDAQ"
"036500.KQ","YW COM-TECH","Unknown","KOSDAQ"
"019540.KQ","IljiTech","Unknown","KOSDAQ"
"030030.KQ","JAD","Unknown","KOSDAQ"
"014620.KQ","SKB","Unknown","KOSDAQ"
"004780.KQ","Daeryuk","Unknown","KOSDAQ"
"053890.KQ","MEDIAcorp","Unknown","KOSDAQ"
"043090.KQ","PharmswellBio","Unknown","KOSDAQ"
"085680.KQ","Mobiletop","Unknown","KOSDAQ"
"060550.KQ","WOOSUCNS","Unknown","KOSDAQ"
"019010.KQ","GRAND DEPT","Unknown","KOSDAQ"
"065710.KQ","Seoho","Unknown","KOSDAQ"
"028150.KQ","GSHS","Unknown","KOSDAQ"
"065690.KQ","DAEJIN DMP","Unknown","KOSDAQ"
"021080.KQ","HVCC","Unknown","KOSDAQ"
"016600.KQ","QCP","Unknown","KOSDAQ"
"036210.KQ","Taesan LCD","Unknown","KOSDAQ"
"044775.KQ","AMS(1P)","Unknown","KOSDAQ"
"012620.KQ","Wonil","Unknown","KOSDAQ"
"056710.KQ","Millinet","Unknown","KOSDAQ"
"014420.KQ","SHGCO","Unknown","KOSDAQ"
"065620.KQ","SHINE","Unknown","KOSDAQ"
"036800.KQ","NICEI&T","Unknown","KOSDAQ"
"040350.KQ","CUROCOM","Unknown","KOSDAQ"
"077360.KQ","DSHM","Unknown","KOSDAQ"
"035405.KQ","VSST(1P)","Unknown","KOSDAQ"
"023890.KQ","ATLAS","Unknown","KOSDAQ"
"051380.KQ","PCD","Unknown","KOSDAQ"
"069330.KQ","U.I.DISPLAY","Unknown","KOSDAQ"
